Date,Company,Ticker,Open,High,Low,Close,Adj Close,Volume
12-08-2021,Microsoft,MSFT,90.72,91.19,89.63,90.97,90.97,1613358
13-08-2021,Microsoft,MSFT,91.61,92.61,91.2,92.08,92.08,197368
16-08-2021,Microsoft,MSFT,94.05,94.28,92.53,94.08,94.08,1779661
17-08-2021,Microsoft,MSFT,94.11,94.52,91.44,92.95,92.95,1055353
18-08-2021,Microsoft,MSFT,92.21,93.71,91.17,93.46,93.46,106544
19-08-2021,Microsoft,MSFT,94.82,94.86,94.07,94.16,94.16,189057
20-08-2021,Microsoft,MSFT,92.1,93.26,91.85,93.02,93.02,155809
23-08-2021,Microsoft,MSFT,94.76,95.26,93.92,94.22,94.22,5143
24-08-2021,Microsoft,MSFT,95.08,96.11,93.11,94.51,94.51,2597437
25-08-2021,Microsoft,MSFT,91.6,92.73,91.24,92.21,92.21,520865
26-08-2021,Microsoft,MSFT,91.89,92.64,91.58,92.58,92.58,245409
27-08-2021,Microsoft,MSFT,92.43,92.44,90.28,91.35,91.35,961360
30-08-2021,Microsoft,MSFT,92.67,93.58,88.73,89.33,89.33,885652
31-08-2021,Microsoft,MSFT,91.08,92.71,90.64,91.88,91.88,871353
01-09-2021,Microsoft,MSFT,90.96,92.19,90.16,91.89,91.89,879153
02-09-2021,Microsoft,MSFT,92.59,94.17,91.73,93.52,93.52,652167
03-09-2021,Microsoft,MSFT,92.15,92.52,90.25,91.38,91.38,655960
06-09-2021,Microsoft,MSFT,92.98,93.37,92.46,92.57,92.57,1068437
07-09-2021,Microsoft,MSFT,91.58,93.06,90.74,91.71,91.71,410506
08-09-2021,Microsoft,MSFT,89.75,90.66,87.86,89.43,89.43,837979
09-09-2021,Microsoft,MSFT,90.11,90.14,88.91,89.37,89.37,1370256
10-09-2021,Microsoft,MSFT,90.64,93.6,90.51,91.84,91.84,41681
13-09-2021,Microsoft,MSFT,92.75,93.37,91.06,91.68,91.68,956549
14-09-2021,Microsoft,MSFT,89,91.43,88.48,91.1,91.1,256733
15-09-2021,Microsoft,MSFT,89.84,92.18,89.43,91.93,91.93,80137
16-09-2021,Microsoft,MSFT,90.58,91.15,88.74,89.36,89.36,845280
17-09-2021,Microsoft,MSFT,91.19,93.16,88.85,90.32,90.32,1361538
20-09-2021,Microsoft,MSFT,93.32,94.35,93.27,93.81,93.81,74781
21-09-2021,Microsoft,MSFT,95.31,96.71,93.79,94.41,94.41,617796
22-09-2021,Microsoft,MSFT,94.53,95.75,93.89,94.3,94.3,798472
23-09-2021,Microsoft,MSFT,94.05,94.35,91.75,93.64,93.64,913070
24-09-2021,Microsoft,MSFT,94.42,94.92,92.28,92.99,92.99,1171041
27-09-2021,Microsoft,MSFT,96.92,96.96,94.12,94.79,94.79,496737
28-09-2021,Microsoft,MSFT,94.22,98.86,93.24,97.55,97.55,1390429
29-09-2021,Microsoft,MSFT,96.08,97.68,95.08,97.08,97.08,650093
30-09-2021,Microsoft,MSFT,95.87,97.4,93.8,95.72,95.72,655919
01-10-2021,Microsoft,MSFT,97.73,100.08,97.19,98.07,98.07,1510731
04-10-2021,Microsoft,MSFT,99.22,100.23,96.52,97.75,97.75,104046
05-10-2021,Microsoft,MSFT,101.92,102.6,99.91,100.71,100.71,627398
06-10-2021,Microsoft,MSFT,99.63,100.62,99.5,99.94,99.94,816861
07-10-2021,Microsoft,MSFT,98.06,102.71,97.95,101.2,101.2,333002
08-10-2021,Microsoft,MSFT,101.47,101.74,100.39,100.86,100.86,734964
11-10-2021,Microsoft,MSFT,103.24,103.31,100.84,101.74,101.74,435946
12-10-2021,Microsoft,MSFT,103.85,104.39,102.69,102.99,102.99,670992
13-10-2021,Microsoft,MSFT,103.21,103.33,102.15,103.19,103.19,611913
14-10-2021,Microsoft,MSFT,102.4,104.6,101.95,104.26,104.26,556052
15-10-2021,Microsoft,MSFT,101.05,103.43,99.69,101.34,101.34,2230130
18-10-2021,Microsoft,MSFT,102.64,103.52,100.35,101.72,101.72,201066
19-10-2021,Microsoft,MSFT,102.12,103.26,102.07,102.49,102.49,172891
20-10-2021,Microsoft,MSFT,106.26,106.3,102.13,102.45,102.45,946548
21-10-2021,Microsoft,MSFT,104.06,104.64,103.13,104.3,104.3,1211265
22-10-2021,Microsoft,MSFT,103.36,104.74,102.95,103.48,103.48,1480992
25-10-2021,Microsoft,MSFT,103.25,103.26,102.63,102.65,102.65,519391
26-10-2021,Microsoft,MSFT,104.43,104.52,102.7,103.09,103.09,2979854
27-10-2021,Microsoft,MSFT,102.21,103.87,101.97,102.49,102.49,245518
28-10-2021,Microsoft,MSFT,102.85,102.99,102.27,102.77,102.77,310175
29-10-2021,Microsoft,MSFT,104.08,104.97,102.56,103.65,103.65,282828
01-11-2021,Microsoft,MSFT,102.74,103.13,101.6,102.12,102.12,731672
02-11-2021,Microsoft,MSFT,103.27,104.78,101.84,103.62,103.62,426980
03-11-2021,Microsoft,MSFT,101.52,104.66,101.13,102.18,102.18,325096
04-11-2021,Microsoft,MSFT,102.22,103.05,102.08,102.27,102.27,1075594
05-11-2021,Microsoft,MSFT,102.33,102.67,100.35,100.9,100.9,52939
08-11-2021,Microsoft,MSFT,104.2,104.29,100.94,102.72,102.72,876205
09-11-2021,Microsoft,MSFT,103.64,105.51,101.65,105.02,105.02,832665
10-11-2021,Microsoft,MSFT,103.73,107.49,103.26,105.77,105.77,363784
11-11-2021,Microsoft,MSFT,104.71,106.16,104,105.13,105.13,545140
12-11-2021,Microsoft,MSFT,103.96,105.06,102.97,104.74,104.74,1311720
15-11-2021,Microsoft,MSFT,108.09,108.8,107.64,108.72,108.72,155675
16-11-2021,Microsoft,MSFT,108.07,110.79,107,108.26,108.26,845230
17-11-2021,Microsoft,MSFT,109.16,109.83,108.9,109.19,109.19,1300735
18-11-2021,Microsoft,MSFT,111.04,112.3,110.54,110.87,110.87,595424
19-11-2021,Microsoft,MSFT,110.36,113.4,109.61,111.27,111.27,294934
22-11-2021,Microsoft,MSFT,110.42,112.3,110.37,110.94,110.94,886112
23-11-2021,Microsoft,MSFT,108.03,110.41,107.39,110.17,110.17,1026014
24-11-2021,Microsoft,MSFT,109.6,109.9,109.25,109.89,109.89,235865
25-11-2021,Microsoft,MSFT,109.85,110.34,107.38,107.55,107.55,153763
26-11-2021,Microsoft,MSFT,109.39,109.87,107.85,108.57,108.57,504365
29-11-2021,Microsoft,MSFT,108.1,108.23,107.22,107.55,107.55,471080
30-11-2021,Microsoft,MSFT,108.23,108.57,106.63,108.55,108.55,31368
01-12-2021,Microsoft,MSFT,108.55,109.32,107.36,108.73,108.73,624606
02-12-2021,Microsoft,MSFT,108.7,109.42,108.69,109.14,109.14,449285
03-12-2021,Microsoft,MSFT,108.29,110.33,108.12,109.73,109.73,410460
06-12-2021,Microsoft,MSFT,108.06,110.49,106.92,107.45,107.45,623417
07-12-2021,Microsoft,MSFT,110.33,110.63,109.11,109.18,109.18,832607
08-12-2021,Microsoft,MSFT,110.19,110.7,108.83,109.87,109.87,1321233
09-12-2021,Microsoft,MSFT,111.36,111.58,109.67,110.5,110.5,1463503
10-12-2021,Microsoft,MSFT,110.19,111.1,108.89,109.27,109.27,236817
13-12-2021,Microsoft,MSFT,108.41,109.23,108.12,108.43,108.43,614547
14-12-2021,Microsoft,MSFT,108.08,108.59,105.52,106.87,106.87,654445
15-12-2021,Microsoft,MSFT,108.65,110.49,106.83,107.96,107.96,2757853
16-12-2021,Microsoft,MSFT,107.25,110.29,106.61,109.76,109.76,147822
17-12-2021,Microsoft,MSFT,105.78,109.26,105.73,109.01,109.01,20841
20-12-2021,Microsoft,MSFT,109.11,110.98,106.39,108.59,108.59,1200800
21-12-2021,Microsoft,MSFT,109.16,110.34,108.09,110.1,110.1,2159268
22-12-2021,Microsoft,MSFT,110.37,110.65,108.63,109.1,109.1,79694
23-12-2021,Microsoft,MSFT,111.68,112.3,111.08,111.53,111.53,551398
24-12-2021,Microsoft,MSFT,113.11,113.23,112.21,112.71,112.71,2176779
27-12-2021,Microsoft,MSFT,112.77,112.83,112.53,112.68,112.68,2566119
28-12-2021,Microsoft,MSFT,111.74,113.99,111.44,113.97,113.97,16906
29-12-2021,Microsoft,MSFT,112.57,113.11,112.15,112.88,112.88,1676650
30-12-2021,Microsoft,MSFT,113.33,115.32,111.65,114.66,114.66,790673
31-12-2021,Microsoft,MSFT,113.59,114.48,113.51,113.97,113.97,910461
03-01-2022,Microsoft,MSFT,112.94,116.7,111,115.32,115.32,1001326
04-01-2022,Microsoft,MSFT,110.62,111.13,110.17,110.31,110.31,48495
05-01-2022,Microsoft,MSFT,110.65,111.57,109.81,111.37,111.37,545726
06-01-2022,Microsoft,MSFT,107.03,108.21,104.08,106.18,106.18,302613
07-01-2022,Microsoft,MSFT,106.55,109.38,105.46,108.2,108.2,803042
10-01-2022,Microsoft,MSFT,109.28,111.72,106.16,107.37,107.37,306381
11-01-2022,Microsoft,MSFT,106.06,108.12,105.66,107.59,107.59,1798414
12-01-2022,Microsoft,MSFT,106.1,107.7,104.56,107,107,885527
13-01-2022,Microsoft,MSFT,108.09,108.52,107.22,107.91,107.91,1005695
14-01-2022,Microsoft,MSFT,108.38,111.11,107.58,109.5,109.5,29174
17-01-2022,Microsoft,MSFT,107.36,108.38,107.07,107.1,107.1,1334826
18-01-2022,Microsoft,MSFT,105.5,108.08,104.57,107.26,107.26,72429
19-01-2022,Microsoft,MSFT,104.79,106.6,104.13,105.56,105.56,2484144
20-01-2022,Microsoft,MSFT,108.61,109.28,107.41,107.62,107.62,1127504
21-01-2022,Microsoft,MSFT,110.42,110.66,109.85,110.12,110.12,1240939
24-01-2022,Microsoft,MSFT,110.52,110.77,108.05,108.21,108.21,1113000
25-01-2022,Microsoft,MSFT,109.98,111.38,109.19,110.26,110.26,1114082
26-01-2022,Microsoft,MSFT,109.24,109.77,107.76,108.31,108.31,1789790
27-01-2022,Microsoft,MSFT,109.68,110.05,107.95,109.54,109.54,358554
28-01-2022,Microsoft,MSFT,108.2,108.28,106.84,107.82,107.82,1028877
31-01-2022,Microsoft,MSFT,104.66,106.94,104.32,106.33,106.33,717282
01-02-2022,Microsoft,MSFT,107.23,107.25,105.03,105.69,105.69,462912
02-02-2022,Microsoft,MSFT,105.27,107.23,104.52,107.14,107.14,1529101
03-02-2022,Microsoft,MSFT,107.16,107.35,106.36,107.16,107.16,213596
04-02-2022,Microsoft,MSFT,102.53,104.3,101.95,104.04,104.04,127996
07-02-2022,Microsoft,MSFT,103.15,105.88,101.69,104.56,104.56,231418
08-02-2022,Microsoft,MSFT,101.72,102.63,100.31,102.04,102.04,824086
09-02-2022,Microsoft,MSFT,102.87,103.62,101.6,101.93,101.93,1298741
10-02-2022,Microsoft,MSFT,104.81,105.26,104.35,104.57,104.57,197107
11-02-2022,Microsoft,MSFT,103.57,105.14,102.45,104.57,104.57,1547640
14-02-2022,Microsoft,MSFT,101.58,102.61,100.02,102.36,102.36,1112149
15-02-2022,Microsoft,MSFT,103.25,104.53,100.37,101.82,101.82,113170
16-02-2022,Microsoft,MSFT,102.01,105.45,101.76,104.72,104.72,1363545
17-02-2022,Microsoft,MSFT,103.56,103.64,101.72,102.75,102.75,1992185
18-02-2022,Microsoft,MSFT,99.88,102.06,98.33,101.55,101.55,1414743
21-02-2022,Microsoft,MSFT,99.65,99.94,96.49,99.15,99.15,1874424
22-02-2022,Microsoft,MSFT,99.82,99.94,98.84,99.09,99.09,1243358
23-02-2022,Microsoft,MSFT,99.58,102.62,98.75,100.82,100.82,1374797
24-02-2022,Microsoft,MSFT,100.4,103.34,99.96,102.65,102.65,306772
25-02-2022,Microsoft,MSFT,99.53,100.22,98.37,99.22,99.22,64422
28-02-2022,Microsoft,MSFT,97.85,100.04,97.63,99.61,99.61,1867231
01-03-2022,Microsoft,MSFT,95.73,96.46,94.37,95.08,95.08,1055844
02-03-2022,Microsoft,MSFT,97.83,100.22,97.45,99.76,99.76,781428
03-03-2022,Microsoft,MSFT,98.13,98.99,96.79,98.18,98.18,2142719
04-03-2022,Microsoft,MSFT,97.69,99.31,96.83,99.05,99.05,2016294
07-03-2022,Microsoft,MSFT,98.38,100.07,97.52,98.72,98.72,111518
08-03-2022,Microsoft,MSFT,101.78,103.15,96.13,96.53,96.53,1617151
09-03-2022,Microsoft,MSFT,98.53,100.37,96.8,99.33,99.33,1421893
10-03-2022,Microsoft,MSFT,100.73,103.22,100.08,102.83,102.83,211910
11-03-2022,Microsoft,MSFT,101.44,102.92,100.42,102.19,102.19,479119
14-03-2022,Microsoft,MSFT,102.32,103.69,101.24,101.5,101.5,302774
15-03-2022,Microsoft,MSFT,101.79,101.87,98.47,101,101,16707
16-03-2022,Microsoft,MSFT,98.91,100.85,97.87,99.51,99.51,548853
17-03-2022,Microsoft,MSFT,98.75,100.12,96.85,99.9,99.9,83294
18-03-2022,Microsoft,MSFT,99.59,99.65,98.75,98.94,98.94,764599
21-03-2022,Microsoft,MSFT,98.48,101.32,97.06,99.81,99.81,850936
22-03-2022,Microsoft,MSFT,99.98,103.02,99.85,101.1,101.1,969432
23-03-2022,Microsoft,MSFT,98.37,103.3,97.89,101.73,101.73,1412691
24-03-2022,Microsoft,MSFT,100.28,100.39,97,98.95,98.95,617620
25-03-2022,Microsoft,MSFT,99.95,100.08,98.18,98.34,98.34,180910
28-03-2022,Microsoft,MSFT,96.62,98.66,95.81,97.43,97.43,309328
29-03-2022,Microsoft,MSFT,96.41,98.38,93.86,94.08,94.08,496346
30-03-2022,Microsoft,MSFT,93.24,94.15,92.37,93.39,93.39,693495
31-03-2022,Microsoft,MSFT,93.17,94.99,91.71,94.08,94.08,870178
01-04-2022,Microsoft,MSFT,93.47,95.69,92.73,94.18,94.18,756087
04-04-2022,Microsoft,MSFT,96.36,96.56,91.38,91.79,91.79,616100
05-04-2022,Microsoft,MSFT,95.77,95.93,93.53,94.06,94.06,1219431
06-04-2022,Microsoft,MSFT,93.56,94.83,92.53,93.88,93.88,68750
07-04-2022,Microsoft,MSFT,93.18,94.3,92.19,93.92,93.92,544572
08-04-2022,Microsoft,MSFT,97.01,97.83,95.72,95.94,95.94,435683
11-04-2022,Microsoft,MSFT,97.3,98.84,95.47,96.38,96.38,523452
12-04-2022,Microsoft,MSFT,98.09,98.49,96.78,97.06,97.06,1112326
13-04-2022,Microsoft,MSFT,97.01,99.47,96.49,98.38,98.38,1026068
14-04-2022,Microsoft,MSFT,97.3,98.25,96.66,97.55,97.55,169540
15-04-2022,Microsoft,MSFT,96.03,97.49,94.33,96.63,96.63,2047166
18-04-2022,Microsoft,MSFT,95.72,96.72,93.86,94.22,94.22,346034
19-04-2022,Microsoft,MSFT,94.43,95.01,93.39,94.68,94.68,1084470
20-04-2022,Microsoft,MSFT,92.98,94.82,92.52,93.82,93.82,393392
21-04-2022,Microsoft,MSFT,93.36,95.12,91.71,91.8,91.8,1539625
22-04-2022,Microsoft,MSFT,91.05,92.43,89.08,92.29,92.29,1038499
25-04-2022,Microsoft,MSFT,93.01,93.5,90.22,91.91,91.91,1136336
26-04-2022,Microsoft,MSFT,93.15,93.17,92.43,92.95,92.95,1160020
27-04-2022,Microsoft,MSFT,93.39,93.71,90.97,93.66,93.66,399027
28-04-2022,Microsoft,MSFT,91.79,93.28,90.4,92.82,92.82,1611717
29-04-2022,Microsoft,MSFT,92.68,92.86,88.97,90.09,90.09,948339
02-05-2022,Microsoft,MSFT,88.9,89.49,87.84,89.19,89.19,178582
03-05-2022,Microsoft,MSFT,89.47,89.6,88.28,88.5,88.5,389135
04-05-2022,Microsoft,MSFT,90.13,90.35,87.21,87.33,87.33,1008762
05-05-2022,Microsoft,MSFT,88.67,88.96,87.21,87.54,87.54,2272141
06-05-2022,Microsoft,MSFT,86.95,88.49,85.75,87.93,87.93,749582
09-05-2022,Microsoft,MSFT,87.09,88.35,86.83,86.87,86.87,2626684
10-05-2022,Microsoft,MSFT,86.38,86.85,84.82,86.61,86.61,224816
11-05-2022,Microsoft,MSFT,87.32,88.26,85.3,87.55,87.55,51358
12-05-2022,Microsoft,MSFT,86.6,88.55,85.98,87.61,87.61,2743112
13-05-2022,Microsoft,MSFT,86.47,88.98,84.98,87.44,87.44,1950077
16-05-2022,Microsoft,MSFT,85.96,90.34,85.26,87.45,87.45,367863
17-05-2022,Microsoft,MSFT,83.61,87.57,82.76,86.84,86.84,203156
18-05-2022,Microsoft,MSFT,86.48,87.61,85.86,86.71,86.71,1652934
19-05-2022,Microsoft,MSFT,87.38,87.84,84.57,86,86,219870
20-05-2022,Microsoft,MSFT,86.36,86.73,85.11,86.66,86.66,310838
23-05-2022,Microsoft,MSFT,84.23,87.05,82.89,85.82,85.82,1532783
24-05-2022,Microsoft,MSFT,85.5,86.5,84.85,85.42,85.42,954164
25-05-2022,Microsoft,MSFT,85.91,86.91,84.25,84.82,84.82,945468
26-05-2022,Microsoft,MSFT,89.05,90.38,88.5,88.63,88.63,257861
27-05-2022,Microsoft,MSFT,86.91,89.48,86.35,89.1,89.1,1688311
30-05-2022,Microsoft,MSFT,86.37,87.18,85.44,86.85,86.85,187598
31-05-2022,Microsoft,MSFT,87.79,89.09,85.46,86.97,86.97,1122771
01-06-2022,Microsoft,MSFT,88.62,89.55,85.31,87.39,87.39,795175
02-06-2022,Microsoft,MSFT,87.21,88.38,85.49,86.11,86.11,707106
03-06-2022,Microsoft,MSFT,84.33,84.43,83.41,84.08,84.08,1542822
06-06-2022,Microsoft,MSFT,85.75,87.31,84.81,86.04,86.04,1219943
07-06-2022,Microsoft,MSFT,87.53,88.76,86.99,87.14,87.14,596793
08-06-2022,Microsoft,MSFT,86.72,87.96,84.91,85.95,85.95,326417
09-06-2022,Microsoft,MSFT,86.48,87.36,86.4,87.22,87.22,687140
10-06-2022,Microsoft,MSFT,85.02,88.64,83.11,87.76,87.76,10067
13-06-2022,Microsoft,MSFT,88.63,89.38,87.48,87.52,87.52,152377
14-06-2022,Microsoft,MSFT,84.75,84.95,82.72,84.04,84.04,344133
15-06-2022,Microsoft,MSFT,87.57,88.85,87.44,88.53,88.53,818524
16-06-2022,Microsoft,MSFT,89.81,90.75,87.14,88.31,88.31,1253063
17-06-2022,Microsoft,MSFT,86.4,92.04,84.97,89.29,89.29,486894
20-06-2022,Microsoft,MSFT,87.57,89.46,86.57,87.28,87.28,903203
21-06-2022,Microsoft,MSFT,85.08,86.98,83.56,86.98,86.98,55393
22-06-2022,Microsoft,MSFT,87.88,89.19,86.39,88.46,88.46,908889
23-06-2022,Microsoft,MSFT,87.61,88.77,86.28,88.7,88.7,398232
24-06-2022,Microsoft,MSFT,89.27,90.86,87.41,87.45,87.45,1213712
27-06-2022,Microsoft,MSFT,87.56,87.73,86.89,87.22,87.22,212234
28-06-2022,Microsoft,MSFT,86.83,88.22,84.91,86.05,86.05,385400
29-06-2022,Microsoft,MSFT,87.74,88.18,86.57,87.86,87.86,1675840
30-06-2022,Microsoft,MSFT,85.65,87.36,85.3,86.64,86.64,2127297
01-07-2022,Microsoft,MSFT,86.24,89.23,86.2,87.33,87.33,705985
04-07-2022,Microsoft,MSFT,89.57,89.91,88.26,88.45,88.45,658108
05-07-2022,Microsoft,MSFT,87.85,89.76,87.84,88.75,88.75,354406
06-07-2022,Microsoft,MSFT,89.62,90.3,89.12,89.89,89.89,492523
07-07-2022,Microsoft,MSFT,89.11,90.14,87.8,88.31,88.31,1706862
08-07-2022,Microsoft,MSFT,88.37,89.71,85.21,86.08,86.08,1096724
11-07-2022,Microsoft,MSFT,90.34,91.07,88.21,89.1,89.1,160664
12-07-2022,Microsoft,MSFT,88.26,89.54,87.03,89.44,89.44,367046
13-07-2022,Microsoft,MSFT,90.69,91.14,89.96,90.86,90.86,179328
14-07-2022,Microsoft,MSFT,90.18,90.77,88.24,89.58,89.58,2043768
15-07-2022,Microsoft,MSFT,91.05,91.8,89.29,89.56,89.56,1489609
18-07-2022,Microsoft,MSFT,88.56,88.78,87.72,88.52,88.52,1601118
19-07-2022,Microsoft,MSFT,92.39,92.93,87.71,88.57,88.57,542985
20-07-2022,Microsoft,MSFT,89.1,90.26,88.68,89.51,89.51,1209965
21-07-2022,Microsoft,MSFT,89.32,89.52,86.68,87.93,87.93,206816
22-07-2022,Microsoft,MSFT,88.44,90.49,86.85,89.41,89.41,2528004
25-07-2022,Microsoft,MSFT,87.93,88.92,86.28,88.46,88.46,982092
26-07-2022,Microsoft,MSFT,89.61,89.99,89.13,89.57,89.57,338594
27-07-2022,Microsoft,MSFT,89.36,90.03,86.98,89.22,89.22,1544333
28-07-2022,Microsoft,MSFT,88.36,89.71,87.68,89.48,89.48,2995266
29-07-2022,Microsoft,MSFT,89.71,91.53,89.02,90.54,90.54,300835
01-08-2022,Microsoft,MSFT,89.3,90.55,88.41,89.52,89.52,434376
02-08-2022,Microsoft,MSFT,89.27,89.84,88.56,89.63,89.63,878213
03-08-2022,Microsoft,MSFT,87.82,88.93,87.79,88.7,88.7,670090
04-08-2022,Microsoft,MSFT,90.45,91.71,90.37,91.52,91.52,849456
05-08-2022,Microsoft,MSFT,87.52,90.39,86.88,89.41,89.41,1226560
08-08-2022,Microsoft,MSFT,90.39,91.42,88.29,90.51,90.51,478696
09-08-2022,Microsoft,MSFT,88.77,90.73,88.75,89.83,89.83,485593
10-08-2022,Microsoft,MSFT,89.64,92.56,88.59,91.99,91.99,365160
11-08-2022,Microsoft,MSFT,90.56,91.05,87.52,88.86,88.86,1559741
12-08-2022,Microsoft,MSFT,88.7,90.53,88.01,90.1,90.1,284839
15-08-2022,Microsoft,MSFT,89.8,90.12,88.59,89.11,89.11,359976
16-08-2022,Microsoft,MSFT,88.4,91.47,87.61,89.39,89.39,1539054
17-08-2022,Microsoft,MSFT,89.14,90.36,86.58,87.27,87.27,364170
18-08-2022,Microsoft,MSFT,88.73,88.91,87.27,88.47,88.47,1061472
19-08-2022,Microsoft,MSFT,89.94,90.37,87.37,88.86,88.86,148555
22-08-2022,Microsoft,MSFT,91.61,94.69,90.42,93.5,93.5,1070857
23-08-2022,Microsoft,MSFT,92.56,93.27,91.97,92.99,92.99,1094573
24-08-2022,Microsoft,MSFT,92.45,92.49,91.7,92.42,92.42,191362
25-08-2022,Microsoft,MSFT,93.8,94.31,93.48,93.88,93.88,1308778
26-08-2022,Microsoft,MSFT,94.28,95.06,91.36,92.51,92.51,1031415
29-08-2022,Microsoft,MSFT,92.97,93.66,91.28,91.87,91.87,749555
30-08-2022,Microsoft,MSFT,92.84,93.83,90.97,91.4,91.4,1368189
31-08-2022,Microsoft,MSFT,93.73,96.1,93.19,94.45,94.45,188486
01-09-2022,Microsoft,MSFT,90.43,92.27,90.15,90.16,90.16,1285565
02-09-2022,Microsoft,MSFT,91.74,94.4,91.54,93.89,93.89,906648
05-09-2022,Microsoft,MSFT,93.15,93.52,92.92,93.16,93.16,960010
06-09-2022,Microsoft,MSFT,95.55,96.52,91.56,92.96,92.96,962607
07-09-2022,Microsoft,MSFT,94.77,95.35,92.97,93.9,93.9,438078
08-09-2022,Microsoft,MSFT,95.6,96.92,91.3,92.59,92.59,223669
09-09-2022,Microsoft,MSFT,93.85,95.94,93.69,95.01,95.01,370750
12-09-2022,Microsoft,MSFT,96.74,98.1,96.07,96.49,96.49,457671
13-09-2022,Microsoft,MSFT,99.37,100.63,96.61,97.81,97.81,135841
14-09-2022,Microsoft,MSFT,98.3,98.91,96.68,97.52,97.52,984655
15-09-2022,Microsoft,MSFT,98.78,99.35,98.64,98.78,98.78,175379
16-09-2022,Microsoft,MSFT,98.49,98.86,96.1,96.9,96.9,659299
19-09-2022,Microsoft,MSFT,97.58,98.38,95.66,97.01,97.01,99229
20-09-2022,Microsoft,MSFT,96.4,96.84,94.2,94.45,94.45,428727
21-09-2022,Microsoft,MSFT,96.84,97.83,96.82,97.72,97.72,251653
22-09-2022,Microsoft,MSFT,98.56,99.04,96.28,96.95,96.95,332197
23-09-2022,Microsoft,MSFT,99.64,100.77,98.19,98.79,98.79,372767
26-09-2022,Microsoft,MSFT,97.45,98.97,96.83,97.63,97.63,954666
27-09-2022,Microsoft,MSFT,101.14,102.03,98.88,99.15,99.15,1088627
28-09-2022,Microsoft,MSFT,100.88,101.24,99.15,100.55,100.55,817484
29-09-2022,Microsoft,MSFT,100.64,101.08,96.46,98.18,98.18,3010522
30-09-2022,Microsoft,MSFT,100.25,101.1,98.6,99.4,99.4,1709705
03-10-2022,Microsoft,MSFT,99.46,100.4,98.17,98.31,98.31,873169
04-10-2022,Microsoft,MSFT,98.85,101.76,97.77,98.94,98.94,1150128
05-10-2022,Microsoft,MSFT,96.77,97.6,95.77,97.53,97.53,1600397
06-10-2022,Microsoft,MSFT,100.73,102.51,98.78,98.78,98.78,2589389
07-10-2022,Microsoft,MSFT,100.78,102.62,99.51,101.22,101.22,510732
10-10-2022,Microsoft,MSFT,99.62,101.09,99.47,100.27,100.27,1109307
11-10-2022,Microsoft,MSFT,97.79,100.89,96.87,99.62,99.62,81912
12-10-2022,Microsoft,MSFT,101.34,103.26,96.84,99.02,99.02,1181190
13-10-2022,Microsoft,MSFT,101.29,101.75,98.19,99.84,99.84,1100096
14-10-2022,Microsoft,MSFT,102.56,103.48,101.21,102.62,102.62,287707
17-10-2022,Microsoft,MSFT,100.02,103.03,99.09,102.51,102.51,1354892
18-10-2022,Microsoft,MSFT,99.43,101.83,98.89,101.33,101.33,271999
19-10-2022,Microsoft,MSFT,99.19,100.9,98.7,100.64,100.64,674505
20-10-2022,Microsoft,MSFT,98.14,98.19,97.62,98.09,98.09,389847
21-10-2022,Microsoft,MSFT,97.57,99,96.91,98.78,98.78,1468021
24-10-2022,Microsoft,MSFT,99.34,99.55,97.32,98.37,98.37,477406
25-10-2022,Microsoft,MSFT,96.7,98.46,96.44,98.15,98.15,1473737
26-10-2022,Microsoft,MSFT,94.05,98.44,93.59,97.65,97.65,3335901
27-10-2022,Microsoft,MSFT,100.69,101.2,98.21,98.38,98.38,407418
28-10-2022,Microsoft,MSFT,100.31,101.38,100.06,100.57,100.57,415922
31-10-2022,Microsoft,MSFT,98.69,99.93,97.86,99.03,99.03,723799
01-11-2022,Microsoft,MSFT,98.17,100.76,97.1,99.6,99.6,260870
02-11-2022,Microsoft,MSFT,100.63,102.4,97.07,97.43,97.43,379479
03-11-2022,Microsoft,MSFT,98.98,99.05,97.35,98.09,98.09,701063
04-11-2022,Microsoft,MSFT,97.38,98.15,94.62,95.99,95.99,503930
07-11-2022,Microsoft,MSFT,97.14,97.87,94.79,94.98,94.98,370796
08-11-2022,Microsoft,MSFT,98.85,99.18,95.51,96.46,96.46,924577
09-11-2022,Microsoft,MSFT,98.8,100.82,98.3,98.4,98.4,441690
10-11-2022,Microsoft,MSFT,98.29,99.11,94.86,97.2,97.2,5722
11-11-2022,Microsoft,MSFT,99.83,104.11,98.93,102.27,102.27,136096
14-11-2022,Microsoft,MSFT,99.68,99.76,98.07,99.33,99.33,357192
15-11-2022,Microsoft,MSFT,97.47,100.37,96.45,99.77,99.77,1755311
16-11-2022,Microsoft,MSFT,100.55,102.59,99.59,102.27,102.27,1745903
17-11-2022,Microsoft,MSFT,103.07,103.75,102.28,102.55,102.55,69219
18-11-2022,Microsoft,MSFT,102.52,104.2,102.4,103.58,103.58,902325
21-11-2022,Microsoft,MSFT,103.16,104.48,101.75,101.9,101.9,524228
22-11-2022,Microsoft,MSFT,103.05,103.67,100.94,102,102,148202
23-11-2022,Microsoft,MSFT,102.29,104.39,101.99,103.01,103.01,592950
24-11-2022,Microsoft,MSFT,101.98,106.08,101.19,103.76,103.76,1181893
25-11-2022,Microsoft,MSFT,103.29,104.09,102.24,103.99,103.99,108584
28-11-2022,Microsoft,MSFT,104.54,105.15,102.37,103.53,103.53,240230
